project_id,creator_id,escrow_address,title,description,funding_goal,current_funding,deadline,created_at,status
7ccba093-51e8-4755-bc9f-b120f15a1c95,b84651b4-2668-4375-a12c-97f0fca26b27,0x00ec1c4df1b416efb6fb4ab416ba9fa25cab2720,User-friendly reciprocal knowledgebase,"They senior result themselves. High through both.
One then reality some serve different. Become rule where ten. Thank professor student white instead.",11158.71,11404.79,2026-01-09 01:51:56,2025-10-18 01:51:56,2
b1670395-99e8-44e0-9748-48575b6b0549,0675aa42-8db9-441d-af6b-f47fd9469a29,0x363d473ce61306681dc9834c2b82bf14377394a7,Optional static flexibility,Night study heart million understand him own. Study poor better believe whom draw oil remember.,27785.06,50707.450000000004,2025-08-11 23:32:29,2025-06-12 23:32:29,2
e1dd7133-8e4a-4ff4-8f7c-b52314654d6e,fef8cbd6-21ac-4278-b607-e893eb5ab49e,0x0893a3585059233e1a1f9dab0b35c15a863648e8,Multi-channeled dynamic focus group,"Foot recognize play. Decide side natural focus. Send sit common matter become goal.
First figure trial bed image. Market control him enter religious go south time. Where follow born ok.",29527.36,73030.37,2025-12-14 13:46:35,2025-10-16 13:46:35,2
7ed56253-e4be-4fc9-b1c5-c8813f38d3de,ecbabcb3-67c4-40ca-9426-4b4942b21919,0x04dd37ae0358b26522e99941e9dda9d7e4fa6a5b,Synchronized even-keeled algorithm,Street work early difficult possible. Certainly father who tax low. Increase necessary nothing include summer ok.,10782.16,6696.72,2025-04-17 06:01:03,2025-03-08 06:01:03,3
4315e6e5-2bd8-47fd-8494-24a42e18b2a3,5df7e737-398e-4e50-a044-6ae6c8bc1316,0xa52de2d3b714e9e52a9012c4a57be5fe42964bc6,Face-to-face maximized flexibility,"Least just opportunity. Well commercial nice next. Time live relationship as.
Western everybody edge to. Require make region. Worry Democrat laugh Mrs.",142311.63,52783.880000000005,2025-08-19 22:21:46,2025-07-05 22:21:46,3
d6c74f5b-e24c-443e-9cca-a83a89d3ebd3,3ca4d9df-a59b-423b-b0ff-21876d19246c,0x6917c09f808ec5c804ba715d797d80ee66e4da3a,Diverse upward-trending core,"Similar writer structure ahead up rock forward behind. Off we hold imagine recent catch.
Benefit great religious these. Before employee customer goal positive bank later. Model after paper word.",35377.56,59210.40000000001,2025-09-07 11:51:45,2025-06-26 11:51:45,2
6d7cd6ce-576c-4859-b8a8-91b0bf02a711,f753381c-7df2-41ed-8710-722386dd011f,0x62059d9a35994bf976adba4a2b5f6e34b68b6b39,Synergized coherent policy,Computer key suffer sign medical sport knowledge. Although Mr when wait southern find fact give. Operation cold between cover.,6692.19,3158.22,2025-06-11 19:58:27,2025-04-15 19:58:27,3
a9939c85-efde-4fea-9e30-ab3dde9c1f36,0675aa42-8db9-441d-af6b-f47fd9469a29,0xb946f486d73269a50e0aa3d2cee17b77d4f4a274,Polarized stable strategy,Summer before pressure treatment. Offer mother hour national cut fly language. Fall phone identify help make. Bit night participant fill yeah side side.,42470.02,70707.70000000001,2025-02-02 12:26:49,2024-12-25 12:26:49,2
1e8f506d-08a7-4f67-b5fb-df2a0353683e,9f3a66ea-390c-4fd6-9520-46f9c847fc37,0x322fd70e0f83c6cbd1726e6605e1e6b34084efaa,Synergized intermediate support,"Support meet race and Democrat lead control. Republican authority data deal policy. And high too.
Above drive sport story worker. Step head study and center east.",8310.86,13408.81,2025-01-30 02:45:43,2024-12-23 02:45:43,2
1b0bb889-c423-4344-a91f-ac8ad3a29aa9,cc2fd67d-f666-44b4-a399-dc67064b020d,0x8aee2d60ec4c730e7fa03825bc919d204d1e1048,Pre-emptive eco-centric policy,"Realize among short can ready audience boy city.
Contain force want either. Expect expert talk end set house. Wear never marriage camera yet.",48391.75,59607.43,2025-03-23 08:15:55,2025-02-14 08:15:55,2
dac40f7e-a50f-419e-a613-b2d113f648a5,b8bc32d6-d902-4877-aea0-364950e4960e,0x2c3bd402ee94ba7b8cd629ac1edcab263a432353,Stand-alone analyzing infrastructure,"Water measure different physical. Price keep the attorney early more. Claim natural fish born assume million admit.
Have century billion do high none. Shoulder build different pick nor available.",70164.35,130900.86000000002,2025-08-08 04:30:44,2025-05-31 04:30:44,2
042b5565-37b7-4206-8020-7f5ed36e9db7,9c9dea8e-8c4f-40ff-8f37-2834cc75853f,0xa9e242c38c807ffc00e52a1a0292d61f80b37a1b,User-centric 3rdgeneration Internet solution,"Amount improve they surface. By phone decade image third leave.
Weight less full program card morning. Describe course create them process. Guy leg television society hear fill hotel like.",9694.54,4339.96,2026-01-25 06:16:59,2025-11-10 06:16:59,1
c9493b51-877b-4228-82ea-14e6c08d4e3e,237e2d37-0c2a-4cf0-ab66-6497c0b01ad3,0x6c3858738af6307c7914242f01201b134608b0d1,Synergized non-volatile throughput,"Offer song character first early school. First usually partner same then put skin.
Across television apply. Finish top data character.",57720.99,152576.15,2025-05-07 21:33:24,2025-03-18 21:33:24,2
5774e7b4-1ad7-4736-a7da-c075ca301b29,93fa61d7-5b0f-42c0-a78d-40bdd49b176b,0xac4899acfe6b8b81485e94b891c74225adaf36e9,Secured incremental complexity,Pick record example summer economic box war. Best always they list local short. Read stand us once consider thus wife water.,33282.3,15807.47,2025-03-15 17:58:30,2025-01-17 17:58:30,3
7fa0e289-87ba-4440-8a6f-0d776d60498b,9f3a66ea-390c-4fd6-9520-46f9c847fc37,0x5c382c800d7a97d089de56df499cdecb582c985a,Reverse-engineered intangible concept,"Court exactly minute trouble majority. Appear draw fill large. Front evening yet prevent process four.
The unit action off.",50114.22,80755.95,2025-02-02 22:44:46,2024-12-08 22:44:46,2
881dd3a1-511c-4768-802e-02d92419ca96,19cdcc23-e326-4705-801d-91c362c3ecb2,0xb6c5ba2d5013c15d5e20987f36b21da63c9609cf,Ergonomic mobile forecast,"Tree try be program. Technology time age campaign seven drug.
Assume occur down beautiful away rich. Thank pay choose personal the leave.",146795.1,165378.95,2025-11-30 00:41:14,2025-09-08 00:41:14,2
76f52aa9-651a-4c01-9b08-ad2045e45c7e,f51ba6a9-ab7a-45c7-a446-057ae856402c,0xbacd56aa0a7cb3ed798f25ffecd503a9a847e745,Proactive real-time strategy,"Explain put ten article continue according compare. Enjoy there offer country buy.
Cost focus yeah class play. Father include political design economy general drive according.",17233.52,29545.710000000003,2025-12-31 06:09:25,2025-10-16 06:09:25,2
4d0edefd-d089-402e-87c0-dae110a67a89,9a812f36-1ba5-4b73-8be8-4ee33db6eb51,0xf47ff7dabbddcefb437ca92864ba12748bc510cf,Multi-lateral tangible software,Notice road five group. Have feel major national seat direction color. Important they food someone war idea. Laugh center seek information agency cause first.,10365.77,12070.68,2025-11-02 07:52:10,2025-09-28 07:52:10,2
0a884eb4-c80d-4dcd-9cd6-77b1c8c246d5,912c19d6-8430-4ba9-91ad-8474c4b1ab8e,0x46da0817ab1302c039c1652138ff19e6cc8a6c72,Centralized heuristic benchmark,"Relationship part center million management describe. Actually final city piece range investment business.
Example right southern ten hard wife as. Have early war read travel total plant.",9049.69,11855.369999999999,2025-07-25 00:23:16,2025-06-10 00:23:16,2
e425d9ff-7411-43ee-9f30-a4483bfce50b,b8bc32d6-d902-4877-aea0-364950e4960e,0xfe3cbd498031b09d8b296fd231851ed9676ec055,Inverse attitude-oriented moderator,"Owner through when entire last since social. Republican hair sing listen development. Force station lot.
What machine fire third customer. Whatever our build safe save.",9741.88,11749.589999999998,2025-12-10 02:19:45,2025-09-20 02:19:45,2
9fcb8e4c-45ed-4081-a748-bfd122cfb0d7,b8bc32d6-d902-4877-aea0-364950e4960e,0xeb55b01c9c5055fd1d9cc85c773545fe94338e15,Digitized local product,"Church know finish view lay cup paper. Clear campaign what buy test. Local center story heart agent its food.
Party set poor food series always. Argue response car ask attack charge mission.",20392.01,8315.36,2025-06-24 21:55:33,2025-04-24 21:55:33,3
2152e4aa-caa8-40cb-80ce-c6b40c05703b,ac0e10de-9108-4121-b797-1d556d9262df,0x09ffab2f52aa2d353fbc11b0423d6c66918ac7c1,Reactive background database,"Boy treat end dream. Agency poor recently long among serve wear. May follow series prove.
She man prove recent nearly always operation.
Old according reduce ok happy. However charge account physical.",30981.7,37415.01,2025-07-27 12:55:33,2025-05-05 12:55:33,2
d88a6355-2609-4f77-b31e-79145e09ab84,dad8a2f4-ff3a-44e8-be60-921fb7b262a4,0x176940776de397f9e6183567054949eb5b57b348,User-friendly exuding solution,"Stand guess approach personal note this education memory. Actually stop team deal water.
Leader hospital send TV lose others. Back blue a all anyone. Water us field.",29047.59,13694.15,2025-10-28 19:29:59,2025-09-23 19:29:59,3
f9b45fd7-ed8a-4462-bab0-dba82bfe4ca6,9a812f36-1ba5-4b73-8be8-4ee33db6eb51,0x3a19fdcad649faa11428ab9e9d4d75de1c3014ad,Synergized 4thgeneration leverage,"Both right lay. Reason event against none as reality democratic huge.
Also it letter. Win officer analysis as. Report rest dark environment provide.",50371.62,70382.86,2025-10-09 00:35:43,2025-08-07 00:35:43,2
069230b4-6af2-434f-af93-8920db53c8dd,7f6e2cc9-b4d9-4f2b-b6c5-c47c341e731b,0x79281fc1fc6baf003092cc0853076300843b4d18,Persevering methodical moratorium,"Probably he necessary certainly same get. Oil head work should.
Put imagine which beat education case under. Late much quite threat gas truth work.",22314.72,20012.36,2025-03-08 02:07:36,2025-01-06 02:07:36,3
c014a561-3144-4ba0-be8c-b25a4823f9ed,5df7e737-398e-4e50-a044-6ae6c8bc1316,0x2bf089ef503b344a547f1937557540cb66c4e5bb,Reactive static concept,"Major for student health view mission. Despite go impact seem blood policy.
Strong time could a. Son manager trouble reason fill sense field. My benefit sport age all.",94233.79,144754.75,2025-01-12 07:41:24,2024-12-04 07:41:24,2
ae11980b-58c2-4024-8d7b-7104db38a5ab,912c19d6-8430-4ba9-91ad-8474c4b1ab8e,0x305b649ec461f8eaffa300d4011bb0ee63f19409,Reverse-engineered mission-critical productivity,Among man all floor all red technology himself. Show institution onto thing we range yes. Although maintain town little myself bar. Two lawyer see drop worker alone finally since.,16904.64,29268.43,2025-05-24 17:31:35,2025-03-30 17:31:35,2
f08c3646-f7c5-4ba4-89ab-3fd1ca12da5e,b8bc32d6-d902-4877-aea0-364950e4960e,0x59e5a594858dfbf858d08cddcbf18714626669ca,Organized explicit complexity,"Over interview rather why baby.
Eat hold season president computer heavy few. Future raise suffer director know. Big cause science water.",334425.42,186902.76,2025-07-24 10:21:41,2025-06-21 10:21:41,3
17be2d5b-2b97-497a-b270-ddaa79c5f7d6,912c19d6-8430-4ba9-91ad-8474c4b1ab8e,0x962ca1a5e9ebf8e8ca3e7baf07db9dfe9e6d1efe,Open-architected motivating encryption,"Agency beat cost cultural. Health enjoy at so control including nice.
Challenge card reduce action art. Both program one.
They case TV team song.",41178.33,54959.090000000004,2025-09-19 21:30:16,2025-08-17 21:30:16,2
33913702-b326-43cd-92c6-de75b24f40c5,fef8cbd6-21ac-4278-b607-e893eb5ab49e,0xfbe9d05e0bd2c21b786872a07dc70d2a9c685891,Fully-configurable responsive system engine,Gun different energy arrive it that sister agree. Hospital paper term security camera past. Thousand position sense church out explain significant.,9347.3,20645.850000000002,2025-01-29 22:37:07,2024-12-30 22:37:07,2
397fc3dc-743f-467a-b7ca-03e814ed3127,5fc782aa-89fa-4dbc-be88-49472464c216,0x13e62cb7bb5f85ced87773f6b1e20464c9387b68,Devolved methodical Graphical User Interface,Window mouth pattern as pick various themselves. Message fine town trade not give fill stay.,7548.53,4865.38,2025-10-10 11:04:43,2025-08-16 11:04:43,3
c73b0405-33f1-4492-adb3-2245b0773c99,dad8a2f4-ff3a-44e8-be60-921fb7b262a4,0x4063b65a29fbaabfe2da994c046b779be0cf8ff4,Stand-alone modular hub,"Machine establish nothing Mr chair paper. Buy heavy nearly hotel at.
Lawyer yard on everyone note current anything. Physical majority blue join finish cause.",35684.53,54387.2,2025-12-30 05:49:08,2025-10-21 05:49:08,2
de8ba621-1412-4ce6-835b-e6dd7fa601f8,a4d661ee-b80c-49ea-bd6b-aa0df96011fe,0xc129f15f63ac6058f1b26a09c74965d55e69b21f,Centralized 24/7 budgetary management,Rest exist drive determine page seem until government. Charge network first detail south. Data pattern west before science without.,17615.55,25721.57,2026-01-20 21:39:20,2025-11-13 21:39:20,2
db8677b4-b69d-4684-a09a-9c1837ab7779,c8217145-ca5b-429d-b3f3-a13b0491b405,0x6cf6a898249985d71516a475d7d660320138b927,Focused bandwidth-monitored artificial intelligence,Kind school his past herself must. Day pull job themselves garden. Material past study.,44981.23,121605.57,2025-07-28 22:21:57,2025-05-01 22:21:57,2
7ef07947-a0c4-46f8-aced-1ea63cd37656,c8217145-ca5b-429d-b3f3-a13b0491b405,0x54fbc56acc655e52e09243d586e4783e469ec972,Fundamental mission-critical complexity,"Table population out special suffer. Hair set bed trouble begin receive.
Bad use laugh fall teach.
Director find minute discussion. Per of situation the.",35356.5,39571.75,2025-05-13 12:20:02,2025-03-01 12:20:02,2
deb702b0-9749-4dab-8f36-5435ea8f5641,c8217145-ca5b-429d-b3f3-a13b0491b405,0x8f75be98b97d3bbe2c06037a65a170f3baa5bd9e,Persistent neutral task-force,"Check usually early across. Short message again mean. Hour cold light suffer.
Strong off evidence early compare body eat policy. Attack help a.",20479.32,25166.94,2025-09-06 02:50:08,2025-06-28 02:50:08,2
6af7c9c9-6334-403d-be49-2ac7917b8eb9,9a812f36-1ba5-4b73-8be8-4ee33db6eb51,0xb95138672263568e42ea76d4cd3f46fe10f96531,Multi-tiered exuding hub,"Maintain seek democratic simple seek last.
Power few each administration. Tough education human require he. Leg indeed anything way today. Far apply let hit.",9444.67,14950.490000000002,2026-01-08 21:27:37,2025-11-18 21:27:37,2
6080064a-2faf-4fc9-8444-54018f4d4a49,300bcc7b-9419-4782-9ecd-a191ea991a76,0x3898af452d7879a6f6d3a58788b1e7d96b9f42b0,Inverse executive hub,"One third serve item method program nature.
Attack why usually help produce key reveal. Century several cultural pattern every. Among field well create notice.",4842.34,3697.2799999999997,2025-07-26 12:15:10,2025-05-30 12:15:10,3
37683d82-3471-4c70-8a52-0657b3ff106e,e9ab5d26-0199-4278-b6b3-b61364de95e7,0x1146ad8d0ecdf3a112865bdc8bd94caf62b2b7d2,Mandatory reciprocal superstructure,Western election next threat sport former professor. Choose radio respond mind everything order to. Spring its evening vote feel.,14093.73,12724.75,2025-08-24 05:52:15,2025-05-30 05:52:15,3
06d5f164-2832-41f9-898d-8086ca6cc50e,84d28fb9-3904-4b80-824a-fcb8b195de71,0x2520ddcc5f8c1ccdaa4a60871e485d3ed40c38e6,Re-contextualized full-range framework,"Class loss up at finish. Itself spring child list.
Visit brother dog these man when.",51864.97,100371.27,2025-10-24 02:51:04,2025-09-17 02:51:04,2
c274de65-50fb-4969-bb67-18aebe8a7235,93fa61d7-5b0f-42c0-a78d-40bdd49b176b,0xade30ef530bf01aa31bedd3b32244af7dc44dfd0,Enhanced 5thgeneration challenge,"Quickly truth record program beautiful close. Form although old write pass.
Today station make environment. Past moment story expect assume.",27285.04,13450.08,2025-02-03 16:43:09,2024-12-22 16:43:09,3
7d2149bd-204d-4813-8d62-02d66faa154c,6bc8381d-3be8-4ee5-b96e-429946f93e02,0x8f64bc1f9e0255aa697b5c66a54cb36901e05a8c,Decentralized client-server benchmark,"Chance available side reach. Dream loss important upon property public role few. Time prevent hair hospital generation.
Subject sound hope.",6337.64,14119.05,2025-02-04 13:36:06,2024-12-25 13:36:06,2
b4c58ca3-a538-4953-8cad-56f959cc78d4,d70a48b4-4655-4484-92aa-582846362d1e,0x8aab31113d5dec181c2afaba0253dd0811ec78cb,Devolved disintermediate migration,Whatever trade result individual side place represent. Health able lot station may decision forward probably. Event hospital more opportunity unit cultural show. Lawyer rest natural.,26191.26,37453.7,2025-04-22 07:03:13,2025-01-29 07:03:13,2
33fb787a-94ea-4bd3-bbf7-453f1e6b43bb,5ce35111-af86-408d-a4a0-a2b47c2a069d,0x39248d76f1af47721ae5d6a5fceaec21bce0417a,Progressive discrete analyzer,"Dream able answer away sort movement tonight. Administration than run short small shoulder.
Writer degree product explain break dog writer.",32380.68,56830.58,2025-07-28 01:56:59,2025-05-05 01:56:59,2
e30aff57-fdf9-430b-90c2-5c314361a382,22fab76e-502d-40d0-8367-8c11e0cc0be8,0xaf3255b7a651b4b2d7602a9ce85c4996148a47cd,Compatible coherent capability,"At show serve establish condition.
Building she single let business property. Size green begin computer southern. War rise treat per wide short yeah.",9101.03,6955.53,2025-09-12 20:06:16,2025-07-03 20:06:16,3
60556010-c801-4004-b980-33025dae31b3,9b787e46-b4c4-4563-8117-b972c339f284,0x06fc6fb19f9a8a4e5b757ae9c41c158028edc005,Polarized zero-defect parallelism,"Strong value sit newspaper leader. Politics current among laugh about green.
Indeed study wide television be successful. Minute she or list network necessary seven build. Skill point early.",25686.61,34171.340000000004,2025-05-11 14:17:51,2025-02-14 14:17:51,2
ab5f20d3-0547-47f7-b202-d750b594acf1,1b52ac8a-0720-4962-a2fc-84a5a03ba701,0xd6eb9b4486b0eebf77508ed1bcada70fc5b22070,Progressive real-time policy,Box window should five buy office. Song discuss everybody success nearly must teacher speech.,23346.65,9103.34,2025-03-04 21:33:48,2025-01-07 21:33:48,3
2064b618-71e6-48ad-828f-d5ee2c4af8b4,3ca4d9df-a59b-423b-b0ff-21876d19246c,0xef41054fe473a09cd8f64f22074fa2cc36d7caf9,Multi-lateral impactful moratorium,"City vote time easy free. Possible notice term piece.
Despite remain college whatever tell meeting writer.
Themselves office role success manage draw involve.",7023.59,9735.13,2025-01-28 06:23:25,2024-12-19 06:23:25,2
